,numeroMuseo,numeroCampo,familia,genero,especie,localidad,latitud,longitud,fechaInicioColeccion,colector,altitudMax,altitudMin,year,5years,decade,institutionCode,scientificName,catalogNumber,Locacion,Elevation,geometry,elevation,elev_category
219,INABIOEC249986.0,2376.2.46,Meliaceae,Guarea,kunthiana,,-2.3516667,-83.0444444,2018-10-04,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Guarea kunthiana,249986.0,,,POINT (-83.0444444 -2.3516667),[-3.4e+38],0-500
220,INABIOEC249987.0,2376.2.75,Meliaceae,Guarea,kunthiana,,-2.3516667,-83.0444444,2018-10-04,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Guarea kunthiana,249987.0,,,POINT (-83.0444444 -2.3516667),[-3.4e+38],0-500
221,INABIOEC249473.0,1823.3.3,Meliaceae,Guarea,kunthiana,,-1.6099581,-76.8041558,2018-11-23,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Guarea kunthiana,249473.0,,,POINT (-76.8041558 -1.6099581),[260.],0-500
222,INABIOEC251475.0,1896.1.84,Meliaceae,Guarea,kunthiana,,-1.6933278,-76.1486486,2018-11-23,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Guarea kunthiana,251475.0,,,POINT (-76.1486486 -1.6933278),[217.],0-500
223,INABIOEC252515.0,2018.2.51,Meliaceae,Guarea,kunthiana,,-1.8583144,-76.4772108,2018-11-21,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Guarea kunthiana,252515.0,,,POINT (-76.4772108 -1.8583144),[236.],0-500
224,INABIOEC249880.0,2375.2.46,Meliaceae,Guarea,kunthiana,,-2.3527803,-77.1289308,2018-10-02,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Guarea kunthiana,249880.0,,,POINT (-77.1289308 -2.3527803),[314.],0-500
225,INABIOEC249986.0,2376.2.46,Meliaceae,Guarea,kunthiana,,-2.3516667,-83.0444444,2018-10-04,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Guarea kunthiana,249986.0,,,POINT (-83.0444444 -2.3516667),[-3.4e+38],0-500
226,INABIOEC249987.0,2376.2.75,Meliaceae,Guarea,kunthiana,,-2.3516667,-83.0444444,2018-10-04,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Guarea kunthiana,249987.0,,,POINT (-83.0444444 -2.3516667),[-3.4e+38],0-500
227,INABIOEC73815.0,579,Meliaceae,Guarea,kunthiana,,0.8167,-78.75,1993-10-23,"Milton Tirado; Milton Tirado, P. Asimbaya, Coroso, Manuel Ilario & Arroyo, J.",,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,73815.0,,,POINT (-78.75 0.8167),[432.],0-500
228,INABIOEC105673.0,1466,Meliaceae,Guarea,kunthiana,,0.816667,-78.75,1994-09-19,"Milton Tirado; Milton Tirado, P. Asimbaya, Zurita, Rubén & Homero Vargas L.",,,1994.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,105673.0,,,POINT (-78.75 0.816667),[432.],0-500
229,INABIOEC73810.0,1479,Meliaceae,Guarea,kunthiana,,0.816667,-78.75,1994-09-19,"Milton Tirado; Milton Tirado, P. Asimbaya, Zurita, Rubén & Homero Vargas L.",,,1994.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,73810.0,,,POINT (-78.75 0.816667),[432.],0-500
230,INABIOEC73816.0,748,Meliaceae,Guarea,kunthiana,,0.816667,-78.75,1993-12-08,"Milton Tirado; Milton Tirado, P. Asimbaya, Coroso, Manuel Ilario & Arroyo, V.",,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,73816.0,,,POINT (-78.75 0.816667),[432.],0-500
231,INABIOEC117781.0,7383,Meliaceae,Guarea,kunthiana,,-0.680883,-76.39495,1995-06-19,Pedro Acevedo-Rodríguez; Pedro Acevedo-Rodríguez & J.A. Cedeño,,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,117781.0,,,POINT (-76.39495 -0.680883),[258.],0-500
232,INABIOEC82268.0,286,Meliaceae,Guarea,kunthiana,,-0.7333,-77.5667,1989-05-03,Alberto Angel Alvarado; Alberto Angel Alvarado,,,1989.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,82268.0,,,POINT (-77.5667 -0.7333),[1084.],1001-1500
233,INABIOEC124049.0,2123,Meliaceae,Guarea,kunthiana,,-0.6692,-77.5964,1997-05-01,"Aída Álvarez; Aída Alvarez, A. Zamora & V. Huaraca",,,1997.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,124049.0,,,POINT (-77.5964 -0.6692),[1516.],1501-2000
236,INABIOEC94775.0,101,Meliaceae,Guarea,kunthiana,,-0.2833,-77.8667,1991-11-17,"Aída Álvarez; Aída Alvarez, Carlson, Paul, Black, Juan & Martínez, José",,,1991.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,94775.0,,,POINT (-77.8667 -0.2833),[2058.],2001-2500
237,INABIOEC98559.0,307,Meliaceae,Guarea,kunthiana,,-0.66666,-77.9,1992-04-30,"Aída Álvarez; Aída Alvarez, G. Mosquera & Leonardo Viteri",,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,98559.0,,,POINT (-77.9 -0.66666),[2466.],2001-2500
238,INABIOEC97856.0,543,Meliaceae,Guarea,kunthiana,,-0.68333,-77.91666,1992-06-20,"Aída Álvarez; Aída Alvarez, G. Mosquera & Leonardo Viteri",,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,97856.0,,,POINT (-77.91666 -0.68333),[2268.],2001-2500
239,INABIOEC97901.0,970,Meliaceae,Guarea,kunthiana,,-0.5167,-77.9167,1993-12-15,"Aída Álvarez; Aída Alvarez, O. Brito, S. Romero & Guerrero, Roberto",,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,97901.0,,,POINT (-77.9167 -0.5167),[2278.],2001-2500
240,INABIOEC97182.0,1241,Meliaceae,Guarea,kunthiana,,-1.3667,-79.0667,1994-01-25,"Aída Álvarez; Aída Alvarez, L. Valle & W. Mazabanda",,,1994.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,97182.0,,,POINT (-79.0667 -1.3667),[3465.],3000-3500
241,INABIOEC72701.0,813,Meliaceae,Guarea,kunthiana,,0.9166667,-78.5333333,1992-11-22,"Carlos Aulestia; C. Aulestia, Milton Aulestia & M. Guanga",,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,72701.0,,,POINT (-78.5333333 0.9166667),[493.],0-500
242,INABIOEC72795.0,822,Meliaceae,Guarea,kunthiana,,0.9166667,-78.5333333,1992-11-22,"Carlos Aulestia; C. Aulestia, Milton Aulestia & M. Guanga",,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,72795.0,,,POINT (-78.5333333 0.9166667),[493.],0-500
246,INABIOEC72597.0,11010,Meliaceae,Guarea,kunthiana,,-0.516667,-77.25,,Walter Armando Palacios Cuenca; Sin datos,,,,,,INABIOEC,Guarea kunthiana,72597.0,,,POINT (-77.25 -0.516667),[348.],0-500
247,INABIOEC103125.0,806,Meliaceae,Guarea,kunthiana,,0.35,-79.73333,1995-05-09,John Littner Clark; John L. Clark & Claire Watt,,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,103125.0,,,POINT (-79.73333 0.35),[505.],501-1000
248,INABIOEC103124.0,806,Meliaceae,Guarea,kunthiana,,0.35,-79.73333,1995-05-09,John Littner Clark; John L. Clark & Claire Watt,,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,103124.0,,,POINT (-79.73333 0.35),[505.],501-1000
249,INABIOEC8230.0,14833,Meliaceae,Guarea,kunthiana,,-0.4833,-77.85,1984-08-03,"Calaway Homer Dodson; Calaway H. Dodson, Alwyn H. Gentry, Walter A. Palacios & Jorge Zaruma",,,1984.0,1980.0,1980.0,INABIOEC,Guarea kunthiana,8230.0,,,POINT (-77.85 -0.4833),[2298.],2001-2500
250,INABIOEC58139.0,14833,Meliaceae,Guarea,kunthiana,,-0.4833,-77.85,1984-08-03,"Calaway Homer Dodson; Calaway H. Dodson, Alwyn H. Gentry, Walter A. Palacios & Jorge Zaruma",,,1984.0,1980.0,1980.0,INABIOEC,Guarea kunthiana,58139.0,,,POINT (-77.85 -0.4833),[2298.],2001-2500
251,INABIOEC56311.0,14833,Meliaceae,Guarea,kunthiana,,-0.4833,-77.85,1984-08-03,"Calaway Homer Dodson; Calaway H. Dodson, Alwyn H. Gentry, Walter A. Palacios & Jorge Zaruma",,,1984.0,1980.0,1980.0,INABIOEC,Guarea kunthiana,56311.0,,,POINT (-77.85 -0.4833),[2298.],2001-2500
254,INABIOEC12244.0,14968,Meliaceae,Guarea,kunthiana,,-1.1,-77.7,,"Calaway Homer Dodson; Calaway H. Dodson, Alwyn H. Gentry, Walter A. Palacios & Jorge Zaruma",,,,,,INABIOEC,Guarea kunthiana,12244.0,,,POINT (-77.7 -1.1),[462.],0-500
255,INABIOEC77481.0,139,Meliaceae,Guarea,kunthiana,,0.7167,-78.9167,1993-03-20,"Patricio Méndez; P. Méndez, Galo A. Tipaz & A. Garcia",,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,77481.0,,,POINT (-78.9167 0.7167),[54.],0-500
256,INABIOEC77460.0,139,Meliaceae,Guarea,kunthiana,,0.7167,-78.9167,1993-03-20,"Patricio Méndez; P. Méndez, Galo A. Tipaz & A. Garcia",,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,77460.0,,,POINT (-78.9167 0.7167),[54.],0-500
257,INABIOEC27798.0,654,Meliaceae,Guarea,kunthiana,,-1.4833,-76.65,1985-08-20,Walter Armando Palacios Cuenca; Walter A. Palacios & David Neill,,,1985.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,27798.0,,,POINT (-76.65 -1.4833),[225.],0-500
258,INABIOEC9890.0,654,Meliaceae,Guarea,kunthiana,,-1.4833,-76.65,1985-08-20,Walter Armando Palacios Cuenca; Walter A. Palacios & David Neill,,,1985.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,9890.0,,,POINT (-76.65 -1.4833),[225.],0-500
259,INABIOEC32125.0,4756,Meliaceae,Guarea,kunthiana,,-0.6667,-77.8333,1989-11-11,Walter Armando Palacios Cuenca; Walter A. Palacios,,,1989.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,32125.0,,,POINT (-77.8333 -0.6667),[1612.],1501-2000
260,INABIOEC145663.0,4756,Meliaceae,Guarea,kunthiana,,-0.6667,-77.8333,1989-11-11,Walter Armando Palacios Cuenca; Walter A. Palacios,,,1989.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,145663.0,,,POINT (-77.8333 -0.6667),[1612.],1501-2000
261,INABIOEC32124.0,4756,Meliaceae,Guarea,kunthiana,,-0.6667,-77.8333,1989-11-11,Walter Armando Palacios Cuenca; Walter A. Palacios,,,1989.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,32124.0,,,POINT (-77.8333 -0.6667),[1612.],1501-2000
262,INABIOEC39119.0,5133,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1990-05-14,Walter Armando Palacios Cuenca; Walter A. Palacios & Efraín Freire,,,1990.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,39119.0,,,POINT (-77.6 -1.0667),[404.],0-500
263,INABIOEC145669.0,5133,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1990-05-14,Walter Armando Palacios Cuenca; Walter A. Palacios & Efraín Freire,,,1990.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,145669.0,,,POINT (-77.6 -1.0667),[404.],0-500
264,INABIOEC56321.0,7332,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1991-05-25,Walter Armando Palacios Cuenca; Walter A. Palacios & Daniel Rubio,,,1991.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,56321.0,,,POINT (-77.6 -1.0667),[404.],0-500
265,INABIOEC56320.0,7332,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1991-05-25,Walter Armando Palacios Cuenca; Walter A. Palacios & Daniel Rubio,,,1991.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,56320.0,,,POINT (-77.6 -1.0667),[404.],0-500
266,INABIOEC56583.0,8317,Meliaceae,Guarea,kunthiana,,-4.1167,-78.6167,1991-10-19,"Walter Armando Palacios Cuenca; Walter A. Palacios, Gerardo Aymard & Efraín Freire",,,1991.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,56583.0,,,POINT (-78.6167 -4.1167),[887.],501-1000
267,INABIOEC56584.0,8317,Meliaceae,Guarea,kunthiana,,-4.1167,-78.6167,1991-10-19,"Walter Armando Palacios Cuenca; Walter A. Palacios, Gerardo Aymard & Efraín Freire",,,1991.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,56584.0,,,POINT (-78.6167 -4.1167),[887.],501-1000
268,INABIOEC70621.0,9543,Meliaceae,Guarea,kunthiana,,-0.4333,-78.05,1992-01-12,"Walter Armando Palacios Cuenca; Walter A. Palacios, Daniel Rubio & Aída Alvarez",,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,70621.0,,,POINT (-78.05 -0.4333),[3371.],3000-3500
269,INABIOEC70620.0,9543,Meliaceae,Guarea,kunthiana,,-0.4333,-78.05,1992-01-12,"Walter Armando Palacios Cuenca; Walter A. Palacios, Daniel Rubio & Aída Alvarez",,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,70620.0,,,POINT (-78.05 -0.4333),[3371.],3000-3500
270,INABIOEC84435.0,1826,Meliaceae,Guarea,kunthiana,,-0.75,-76.5,1994-03-10,Milton Eduardo Aulestia; Milton Aulestia,,,1994.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,84435.0,,,POINT (-76.5 -0.75),[306.],0-500
271,INABIOEC75686.0,623,Meliaceae,Guarea,kunthiana,,-0.7833,-76.5,1993-09-01,Milton Eduardo Aulestia; Milton Aulestia & J. Andi,,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,75686.0,,,POINT (-76.5 -0.7833),[271.],0-500
272,INABIOEC88620.0,2714,Meliaceae,Guarea,kunthiana,,-0.65,-76.4333,1994-09-07,Milton Eduardo Aulestia; Milton Aulestia,,,1994.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,88620.0,,,POINT (-76.4333 -0.65),[235.],0-500
273,INABIOEC83903.0,1437,Meliaceae,Guarea,kunthiana,,-0.8167,-76.3667,1993-12-01,"Milton Eduardo Aulestia; Milton Aulestia, Nestor Andi & Enomenga, Nenquerei",,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,83903.0,,,POINT (-76.3667 -0.8167),[268.],0-500
274,INABIOEC77269.0,1120,Meliaceae,Guarea,kunthiana,,-0.8,-76.3833,1993-10-26,"Milton Eduardo Aulestia; Milton Aulestia, J. Andi & N. Ima",,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,77269.0,,,POINT (-76.3833 -0.8),[306.],0-500
275,INABIOEC95097.0,3477,Meliaceae,Guarea,kunthiana,,-1.05,-76.2,1995-03-09,Milton Eduardo Aulestia; Milton Aulestia & Bainca,,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,95097.0,,,POINT (-76.2 -1.05),[259.],0-500
276,INABIOEC94811.0,3562,Meliaceae,Guarea,kunthiana,,-1.05,-76.2,1995-03-11,Milton Eduardo Aulestia; Milton Aulestia & Bainca,,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,94811.0,,,POINT (-76.2 -1.05),[259.],0-500
277,INABIOEC94814.0,3542,Meliaceae,Guarea,kunthiana,,-1.05,-76.2,1995-03-11,Milton Eduardo Aulestia; Milton Aulestia & Bainca,,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,94814.0,,,POINT (-76.2 -1.05),[259.],0-500
278,INABIOEC94813.0,3530,Meliaceae,Guarea,kunthiana,,-1.05,-76.2,1995-03-11,Milton Eduardo Aulestia; Milton Aulestia & Bainca,,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,94813.0,,,POINT (-76.2 -1.05),[259.],0-500
279,INABIOEC75878.0,1201,Meliaceae,Guarea,kunthiana,,-0.8,-76.3833,1993-10-26,"Milton Eduardo Aulestia; Milton Aulestia, J. Andi & N. Ima",,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,75878.0,,,POINT (-76.3833 -0.8),[306.],0-500
280,INABIOEC73819.0,958,Meliaceae,Guarea,kunthiana,,0.816667,-78.75,1995-03-25,"Milton Tirado; Milton Tirado, P. Asimbaya & N. Pitman",,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,73819.0,,,POINT (-78.75 0.816667),[432.],0-500
281,INABIOEC35036.0,7714,Meliaceae,Guarea,kunthiana,,-0.71666,-77.31666,1989-11-24,Carlos Eduardo Cerón Martínez; Carlos E. Cerón,,,1989.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,35036.0,,,POINT (-77.31666 -0.71666),[406.],0-500
282,INABIOEC87121.0,1434,Meliaceae,Guarea,kunthiana,,-0.55,-76.5167,1994-06-27,Alberto Dik; C. Aulestia,,,1994.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,87121.0,,,POINT (-76.5167 -0.55),[270.],0-500
283,INABIOEC27747.0,2185,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1987-09-04,Carlos Eduardo Cerón Martínez; Carlos E. Cerón,,,1987.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,27747.0,,,POINT (-77.6 -1.0667),[404.],0-500
284,INABIOEC27736.0,2196,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1987-09-04,Carlos Eduardo Cerón Martínez; Carlos E. Cerón,,,1987.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,27736.0,,,POINT (-77.6 -1.0667),[404.],0-500
285,INABIOEC8148.0,838,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1987-01-17,Carlos Eduardo Cerón Martínez; Carlos E. Cerón,,,1987.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,8148.0,,,POINT (-77.6 -1.0667),[404.],0-500
286,INABIOEC28076.0,3054,Meliaceae,Guarea,kunthiana,,-0.0333,-76.7,1987-12-29,Carlos Eduardo Cerón Martínez; Carlos E. Cerón & Miguel Cerón,,,1987.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,28076.0,,,POINT (-76.7 -0.0333),[275.],0-500
287,INABIOEC111885.0,5388,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1988-10-22,Carlos Eduardo Cerón Martínez; Carlos E. Cerón & Carlos Iguago,,,1988.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,111885.0,,,POINT (-77.6 -1.0667),[404.],0-500
288,INABIOEC32417.0,2613,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6,1987-11-08,Carlos Eduardo Cerón Martínez; Carlos E. Cerón,,,1987.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,32417.0,,,POINT (-77.6 -1.0667),[404.],0-500
289,INABIOEC35035.0,7715,Meliaceae,Guarea,kunthiana,,-0.71666,-77.31666,1989-11-24,Carlos Eduardo Cerón Martínez; Carlos E. Cerón,,,1989.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,35035.0,,,POINT (-77.31666 -0.71666),[406.],0-500
290,INABIOEC9881.0,240,Meliaceae,Guarea,kunthiana,,-3.4167,-78.5833,1986-11-02,"Carlos Eduardo Cerón Martínez; Carlos E. Cerón, David Neill, Walter A. Palacios & Jorge Zaruma",,,1986.0,1985.0,1980.0,INABIOEC,Guarea kunthiana,9881.0,,,POINT (-78.5833 -3.4167),[998.],501-1000
291,INABIOEC212593.0,19075,Meliaceae,Guarea,kunthiana,,-1.0667,-77.6167,1992-06-11,Carlos Eduardo Cerón Martínez; Carlos E. Cerón,,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,212593.0,,,POINT (-77.6167 -1.0667),[439.],0-500
292,INABIOEC103069.0,915,Meliaceae,Guarea,kunthiana,,0.35,-79.73333,1995-05-18,John Littner Clark; John L. Clark & Claire Watt,,,1995.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,103069.0,,,POINT (-79.73333 0.35),[505.],501-1000
293,INABIOEC170485.0,4245,Meliaceae,Guarea,kunthiana,,0.25,-79.8,1997-04-06,John Littner Clark; John L. Clark & et al.,,,1997.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,170485.0,,,POINT (-79.8 0.25),[299.],0-500
294,INABIOEC82021.0,145,Meliaceae,Guarea,kunthiana,,0.3333,-78.4333,1992-06-12,"S. Bibiana Cuamacás; S. Bibiana Cuamacás, Edgar Gudiño & Galo A. Tipaz",,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,82021.0,,,POINT (-78.4333 0.3333),[2747.],2500-3000
295,INABIOEC82039.0,147,Meliaceae,Guarea,kunthiana,,0.3333,-78.4333,1992-06-12,"S. Bibiana Cuamacás; S. Bibiana Cuamacás, Edgar Gudiño & Galo A. Tipaz",,,1992.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,82039.0,,,POINT (-78.4333 0.3333),[2747.],2500-3000
296,INABIOEC73471.0,154,Meliaceae,Guarea,kunthiana,,-0.75,-76.46666,1993-08-08,Alberto Dik; A. Dik,,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,73471.0,,,POINT (-76.46666 -0.75),[289.],0-500
297,INABIOEC86595.0,1193,Meliaceae,Guarea,kunthiana,,-0.85,-76.25,1994-03-25,Alberto Dik; A. Dik,,,1994.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,86595.0,,,POINT (-76.25 -0.85),[247.],0-500
298,INABIOEC87016.0,1501,Meliaceae,Guarea,kunthiana,,-0.9333,-76.2167,1994-07-24,Alberto Dik; A. Dik,,,1994.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,87016.0,,,POINT (-76.2167 -0.9333),[224.],0-500
299,INABIOEC14305.0,7854,Meliaceae,Guarea,kunthiana,,-0.312,-79.23,1979-07-12,"Calaway Homer Dodson; Calaway H. Dodson, Mary E. Fallen & P. Morgan",,,1979.0,1975.0,1970.0,INABIOEC,Guarea kunthiana,14305.0,,,POINT (-79.23 -0.312),[435.],0-500
300,INABIOEC48965.0,473,Meliaceae,Guarea,kunthiana,,-1.7833,-76.8,1990-10-01,Severo Espinoza; Severo Espinoza & Tiro Coba,,,1990.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,48965.0,,,POINT (-76.8 -1.7833),[264.],0-500
301,INABIOEC205682.0,904,Meliaceae,Guarea,kunthiana,,-0.6075,-76.4652778,2005-02-17,Bolívar Freire; Bolívar Freire & Diego Naranjo,,,2005.0,2005.0,2000.0,INABIOEC,Guarea kunthiana,205682.0,,,POINT (-76.4652778 -0.6075),[224.],0-500
302,INABIOEC196983.0,1548,Meliaceae,Guarea,kunthiana,,0.0167,-78.6333,1997-04-13,Efraín Liborio Freire Mayorga; Efraín Freire & et al.,,,1997.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,196983.0,,,POINT (-78.6333 0.0167),[2293.],2001-2500
303,INABIOEC175781.0,5302,Meliaceae,Guarea,kunthiana,,-0.3422,-76.3361,,Efraín Liborio Freire Mayorga; Efraín Freire & Iván Suárez,,,,,,INABIOEC,Guarea kunthiana,175781.0,,,POINT (-76.3361 -0.3422),[250.],0-500
304,INABIOEC137703.0,2519,Meliaceae,Guarea,kunthiana,,-0.63333,-77.85,1997-10-01,"Efraín Liborio Freire Mayorga; Efraín Freire, David Neill & Homero Vargas L.",,,1997.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,137703.0,,,POINT (-77.85 -0.63333),[2436.],2001-2500
305,INABIOEC137706.0,2510,Meliaceae,Guarea,kunthiana,,-0.63333,-77.85,1997-10-01,"Efraín Liborio Freire Mayorga; Efraín Freire, David Neill & Homero Vargas L.",,,1997.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,137706.0,,,POINT (-77.85 -0.63333),[2436.],2001-2500
306,INABIOEC138156.0,3012,Meliaceae,Guarea,kunthiana,,-0.3,-76.2667,1997-12-21,Efraín Liborio Freire Mayorga; Efraín Freire & et al.,,,1997.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,138156.0,,,POINT (-76.2667 -0.3),[248.],0-500
307,INABIOEC172916.0,5039,Meliaceae,Guarea,kunthiana,,-0.3383,-76.3392,,Efraín Liborio Freire Mayorga; Efraín Freire & Iván Suárez,,,,,,INABIOEC,Guarea kunthiana,172916.0,,,POINT (-76.3392 -0.3383),[269.],0-500
308,INABIOEC172975.0,5075,Meliaceae,Guarea,kunthiana,,-0.3375,-76.3336,,Efraín Liborio Freire Mayorga; Efraín Freire & Iván Suárez,,,,,,INABIOEC,Guarea kunthiana,172975.0,,,POINT (-76.3336 -0.3375),[259.],0-500
309,INABIOEC107840.0,193,Meliaceae,Guarea,kunthiana,,-0.7,-77.5,1996-03-21,Efraín Liborio Freire Mayorga; Efraín Freire & J. Cerda,,,1996.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,107840.0,,,POINT (-77.5 -0.7),[713.],501-1000
310,INABIOEC107835.0,199,Meliaceae,Guarea,kunthiana,,-0.7,-77.5,1996-03-21,Efraín Liborio Freire Mayorga; Efraín Freire & J. Cerda,,,1996.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,107835.0,,,POINT (-77.5 -0.7),[713.],501-1000
311,INABIOEC206004.0,1061,Meliaceae,Guarea,kunthiana,,-4.1667,-78.9167,1999-08-28,"Patricio Fuentes; Patricio Fuentes, Bolívar Merino, P. Conza & P. Villa",,,1999.0,1995.0,1990.0,INABIOEC,Guarea kunthiana,206004.0,,,POINT (-78.9167 -4.1667),[1451.],1001-1500
312,INABIOEC92812.0,69927,Meliaceae,Guarea,kunthiana,,0.1167,-78.6167,1990-05-09,"Alwyn Howard Gentry; Alwyn H. Gentry, Brad Boyle & Daniel Rubio",,,1990.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,92812.0,,,POINT (-78.6167 0.1167),[1628.],1501-2000
313,INABIOEC92231.0,80920,Meliaceae,Guarea,kunthiana,,-4.3,-78.6667,1993-07-31,Alwyn Howard Gentry; Alwyn H. Gentry,,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,92231.0,,,POINT (-78.6667 -4.3),[1309.],1001-1500
314,INABIOEC92485.0,80708,Meliaceae,Guarea,kunthiana,,-4.3,-78.6667,1993-07-29,Alwyn Howard Gentry; Alwyn H. Gentry,,,1993.0,1990.0,1990.0,INABIOEC,Guarea kunthiana,92485.0,,,POINT (-78.6667 -4.3),[1309.],1001-1500
